#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE     VSTAT     VSYS      VMEAS     VMEASERR  VSYSERR   VERR     
52.41818  -54.55530 22.59679  22.33266  1.07761   0.59482   13.39510  62.35203  1.25458   0.47508   64.08170  1.40496   2.00000   2.44416  
54.06896  -53.98965 23.14765  22.82441  0.04184   0.02309   8.71692   55.64533  1.05950   0.58528   57.29010  2.35269   2.00000   3.08790  
53.94602  -54.00096 23.62107  23.23177  0.03174   0.01752   6.10055   58.27906  -2.35497  1.29789   57.22197  3.61042   2.00000   4.12736  
54.30478  -53.99118 23.24782  22.91186  0.17938   0.09901   7.99791   71.10734  -1.91792  -1.82762  67.36180  2.60872   2.00000   3.28716  
54.04222  -54.00524 23.39712  23.04012  0.02536   0.01400   7.07026   53.45307  1.01651   -1.37079  53.09878  3.02466   2.00000   3.62610  
54.01863  -53.92955 23.08440  22.76893  0.07130   0.03935   9.17310   68.81330  0.26384   -0.67411  68.40304  2.21300   2.00000   2.98284  
53.99811  -54.05517 22.06300  21.84107  0.05518   0.03046   20.40794  63.39666  -0.57060  0.15904   62.98510  0.84770   2.00000   2.17223  
53.81958  -54.08166 22.13986  21.91213  0.13376   0.07383   19.05965  56.36128  0.77517   -0.02847  57.10799  0.92016   2.00000   2.20152  
54.01487  -53.98725 23.55998  23.17977  0.01546   0.00853   6.36364   60.97458  -3.49379  2.69381   60.17461  3.43205   2.00000   3.97227  
54.33253  -53.81494 22.85896  22.56896  0.26948   0.14873   10.81722  62.63640  0.59370   4.56419   67.79429  1.81577   2.00000   2.70130  
54.07829  -54.02019 23.44255  23.07910  0.05024   0.02773   6.87301   63.52505  0.74384   0.82899   65.09788  3.12913   2.00000   3.71368  
54.02952  -54.05495 17.98592  18.01250  0.05762   0.03180   235.98500 62.55815  0.02151   -2.30358  60.27609  0.04493   2.00000   2.00050  
53.77075  -54.11545 22.89996  22.60547  0.17730   0.09786   10.51703  56.61894  -0.11326  -1.86335  54.64232  1.87814   2.00000   2.74361  
54.00354  -53.91713 22.00962  21.79077  0.08290   0.04575   21.36233  64.84852  1.18748   -0.80531  65.23069  0.80246   2.00000   2.15498  
53.99723  -54.09573 21.56634  21.36931  0.09574   0.05284   29.77232  59.79132  0.64549   2.84227   63.27907  0.53880   2.00000   2.07130  
54.07931  -54.00916 22.72689  22.45013  0.04750   0.02622   11.98352  63.73360  -2.34514  -0.34696  61.04150  1.60583   2.00000   2.56489  
54.81220  -53.80829 23.46020  23.09425  0.51547   0.28450   6.79638   66.17596  3.89077   -3.66652  66.40021  3.17152   2.00000   3.74947  
53.76644  -54.06520 23.20462  22.87421  0.15188   0.08383   8.30750   56.30771  -2.20410  -3.40147  50.70214  2.49250   2.00000   3.19571  
53.99352  -53.99655 22.24838  22.01330  0.00514   0.00284   17.23273  61.96431  1.26948   -2.92906  60.30473  1.03843   2.00000   2.25351  
53.83077  -53.94974 21.82819  21.62021  0.11150   0.06154   24.59853  53.31181  -0.17948  0.59025   53.72259  0.67750   2.00000   2.11164  
54.01345  -54.04204 23.29084  22.94882  0.04278   0.02361   7.69404   54.69629  -0.47300  -1.03347  53.18981  2.73284   2.00000   3.38651  
54.00799  -54.04437 23.80885  23.38981  0.04462   0.02463   5.30096   58.63118  -3.02197  3.62869   59.23790  4.27341   2.00000   4.71826  
54.31896  -53.98906 19.16238  18.68205  0.18782   0.10366   172.46580 60.59997  0.01197   1.41804   62.02998  0.06546   2.00000   2.00107  
53.98211  -54.12719 23.09273  22.77627  0.12762   0.07044   9.11277   57.58238  -1.29954  2.00742   58.29027  2.23059   2.00000   2.99592  
54.40217  -54.31789 21.10494  20.88297  0.39561   0.21835   42.38821  70.39781  0.03760   -1.16719  69.26822  0.35262   2.00000   2.03085  
54.10366  -53.91734 22.47918  22.22607  0.10272   0.05669   14.67592  64.03633  0.59358   -0.59737  64.03253  1.25914   2.00000   2.36335  
54.36057  -54.29048 22.53275  22.27517  0.35914   0.19822   14.08596  55.44249  1.30626   1.36329   58.11204  1.32268   2.00000   2.39781  
53.93927  -54.08010 23.62318  23.23354  0.08768   0.04839   6.09163   66.01115  7.89406   0.76301   74.66822  3.61676   2.00000   4.13291  
54.04420  -53.91729 22.09976  21.87549  0.08670   0.04785   19.75490  57.87192  -1.14255  -2.91528  53.81409  0.88143   2.00000   2.18562  
54.05216  -54.02418 21.91669  21.70365  0.03904   0.02155   23.01536  61.87682  -0.65907  -1.67126  59.54649  0.73380   2.00000   2.13037  
54.08399  -53.94732 19.84459  19.39518  0.07222   0.03986   117.30903 55.02828  -0.04238  4.72278   59.70867  0.10394   2.00000   2.00270  
54.07100  -54.17771 23.69834  23.29643  0.18252   0.10074   5.77341   61.13244  1.85924   3.03718   66.02886  3.85728   2.00000   4.34496  
53.55586  -53.85324 22.43116  22.18195  0.29988   0.16551   15.20607  68.63224  0.19348   -2.57205  66.25367  1.20665   2.00000   2.33581  
54.06833  -54.00280 18.96401  18.47274  0.04026   0.02222   192.32270 55.87519  0.03467   0.44427   56.35413  0.05743   2.00000   2.00082  
54.11204  -54.01486 23.82692  23.40509  0.06750   0.03726   5.22365   52.90985  3.73135   2.62374   59.26494  4.34942   2.00000   4.78722  
53.89049  -53.89222 22.70762  22.43262  0.12558   0.06931   12.19386  46.19876  -0.63401  -2.00483  43.55992  1.57264   2.00000   2.54425  
54.20913  -54.23815 23.28377  22.94275  0.26784   0.14783   7.74396   53.65079  -4.14312  -3.14267  46.36501  2.71172   2.00000   3.36948  
53.55824  -54.37817 23.50154  23.12973  0.45807   0.25282   6.61687   57.99512  0.56053   -1.20642  57.34922  3.27504   2.00000   3.83744  
54.06833  -53.95779 21.16864  20.95687  0.05828   0.03217   39.58406  55.05535  0.19566   -2.00348  53.24753  0.38280   2.00000   2.03631  
54.36325  -54.38065 23.80706  23.38829  0.43597   0.24062   5.30862   59.35402  0.58666   -1.91924  58.02144  4.26602   2.00000   4.71157  
53.71553  -54.19837 23.78582  23.37034  0.25918   0.14305   5.39947   56.75743  1.92971   2.48419   61.17133  4.18002   2.00000   4.63385  
53.95948  -54.03355 21.08168  20.85472  0.04114   0.02271   43.46040  52.36590  -0.30668  -0.11756  51.94166  0.34221   2.00000   2.02907  
54.10270  -53.92117 22.82190  22.53595  0.09932   0.05482   11.08859  66.72891  0.42458   -4.19768  62.95582  1.76258   2.00000   2.66584  
53.91005  -54.03839 23.73683  23.32891  0.06532   0.03605   5.60906   56.61146  -5.19665  1.40810   52.82290  3.99330   2.00000   4.46615  
54.15169  -54.03074 22.26326  22.02718  0.09428   0.05204   17.06590  53.93568  -1.45451  -0.06009  52.42108  1.05062   2.00000   2.25916  
54.27959  -53.86837 23.87929  23.44829  0.21076   0.11632   5.00507   53.80478  7.21489   -1.55020  59.46946  4.57834   2.00000   4.99612  
53.98524  -54.01045 23.24570  22.91004  0.01358   0.00750   8.01292   60.93830  3.98977   -0.71401  64.21406  2.60286   2.00000   3.28251  
54.00914  -54.06227 21.78588  21.58026  0.06250   0.03450   25.35646  54.09515  -0.11807  -4.86085  49.11623  0.65327   2.00000   2.10399  
53.84529  -53.95059 22.85929  22.56925  0.10354   0.05715   10.81482  55.93178  1.06489   1.08604   58.08271  1.81626   2.00000   2.70163  
54.12563  -53.96186 22.56449  22.30366  0.08314   0.04589   13.74353  50.53608  0.71538   0.57356   51.82502  1.36233   2.00000   2.41991  
53.91650  -54.04376 22.16585  21.93631  0.06574   0.03628   18.60093  66.62544  -0.34584  2.32707   68.60667  0.94745   2.00000   2.21307  
53.96983  -53.94997 23.69649  23.29488  0.05308   0.02930   5.78125   54.27833  -4.49358  -0.34564  49.43911  3.85101   2.00000   4.33938  
54.33695  -54.02687 23.35654  23.00527  0.19980   0.11028   7.24659   62.67165  4.54035   1.23146   68.44346  2.93656   2.00000   3.55294  
53.84368  -54.00701 23.10436  22.78650  0.09214   0.05085   9.02859   53.25972  3.05186   2.16006   58.47164  2.25557   2.00000   3.01456  
53.84560  -53.99902 21.26593  21.06280  0.09076   0.05009   36.55713  50.72791  0.27853   -0.80563  50.20081  0.42115   2.00000   2.04386  
54.08519  -53.94727 22.58611  22.32307  0.07274   0.04015   13.51032  60.57971  -0.93812  -0.70986  58.93174  1.39060   2.00000   2.43593  
54.14473  -54.02173 21.55493  21.35834  0.08778   0.04845   30.01510  62.29648  0.01823   1.76463   64.07934  0.53357   2.00000   2.06995  
54.19765  -53.91966 23.36329  23.01106  0.14134   0.07801   7.21726   59.65110  -2.24319  -2.43915  54.96876  2.95089   2.00000   3.56480  
54.17824  -53.97732 23.87114  23.44156  0.10722   0.05918   5.03909   66.13371  5.50876   -2.01708  69.62539  4.54127   2.00000   4.96217  
54.35331  -54.08534 22.63939  22.37091  0.22432   0.12381   12.93544  53.62024  -0.04283  3.20146   56.77887  1.46508   2.00000   2.47921  
53.15473  -54.02184 22.77539  22.49419  0.49719   0.27441   11.45401  52.98139  1.62045   0.73437   55.33622  1.69532   2.00000   2.62185  
54.28220  -54.09527 23.14393  22.82116  0.19112   0.10548   8.74365   68.76237  0.70644   -2.69421  66.77461  2.34406   2.00000   3.08133  
54.03745  -54.04130 21.16211  20.94950  0.04680   0.02583   39.86373  65.15700  0.39783   2.47214   68.02696  0.37958   2.00000   2.03570  
53.72722  -53.93078 22.17121  21.94131  0.17476   0.09646   18.50606  50.21226  -0.52471  -1.30841  48.37914  0.95329   2.00000   2.21557  
53.94684  -53.98103 23.16125  22.83630  0.03656   0.02018   8.61917   49.99256  1.21631   2.62261   53.83148  2.38474   2.00000   3.11239  
53.99915  -53.99226 23.16854  22.84267  0.00776   0.00428   8.56679   60.75116  -0.39337  4.13387   64.49166  2.40225   2.00000   3.12583  
53.79606  -53.98492 17.99370  18.02387  0.12084   0.06669   234.90634 62.16203  0.02555   -1.81722  60.37036  0.04518   2.00000   2.00051  
53.78366  -54.03715 21.81273  21.60561  0.13242   0.07309   24.87554  58.13466  -0.10926  0.31013   58.33553  0.66846   2.00000   2.10875  
53.97510  -54.74147 22.29985  22.06105  0.74161   0.40933   16.65893  63.73596  0.57875   0.10957   64.42428  1.08149   2.00000   2.27368  
53.82692  -54.05606 23.77230  23.35890  0.11610   0.06408   5.45732   59.58247  6.68560   0.82016   67.08823  4.12691   2.00000   4.58600  
53.96065  -53.92830 21.93577  21.72153  0.07534   0.04158   22.67605  65.44701  -1.83511  0.11489   63.72679  0.74700   2.00000   2.13495  
54.05438  -53.86406 23.83097  23.40845  0.13966   0.07708   5.20664   61.16938  4.22797   0.94822   66.34557  4.36647   2.00000   4.80271  
54.07299  -54.21352 21.92902  21.71521  0.21776   0.12019   22.79609  58.95894  0.48349   1.11549   60.55792  0.74228   2.00000   2.13330  
54.00944  -54.08133 23.35573  23.00457  0.08152   0.04499   7.25011   61.54562  -1.00765  -0.92401  59.61395  2.93485   2.00000   3.55153  
53.99437  -54.07204 23.36597  23.01337  0.07212   0.03981   7.20561   53.61907  3.86016   -0.31805  57.16118  2.95662   2.00000   3.56954  
53.93404  -53.82625 23.13672  22.81486  0.17804   0.09827   8.79544   62.57883  0.35459   1.90909   64.84251  2.32751   2.00000   3.06876  
54.71166  -54.55436 23.73231  23.32509  0.69279   0.38239   5.62839   63.39698  -3.76318  -0.69706  58.93675  3.97685   2.00000   4.45144  
